Mass Wall,Metal Wall,Roof,SlabEdge,Glass,Infil,LPD,EPD (0 1st$),MWh,kWh $,kW $,Util $,Addl 1st $,40yr LCS,40yr LCS 2%,LEED
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,641.393,23294,26756,50701,-7761,134145.7315,211604.319,7
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,644.495,23405,26954,51010,-8278,127893.3105,203392.2858,7
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,641.29,23291,26726,50665,-8063,132419.8605,210106.7523,7
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,640.418,23260,26662,50569,-5848,134812.4755,213108.1789,7
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,638.596,23195,26403,50246,-6365,123665.046,204009.1466,8
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,635.523,23086,26155,49889,11094,128426.076,211034.1946,8
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,634.774,23059,26092,49799,13308,130701.451,213880.3304,8
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,639.374,23223,26447,50320,12792,135965.4385,215840.2469,8
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,636.87,23134,26291,50073,-2653,138577.0685,220018.2983,8
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,636.129,23107,26225,49981,-438,140891.5235,222916.1977,8
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,639.016,23210,26444,50301,-955,134424.1625,214419.4648,8
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,636.005,23103,26197,49948,-740,139107.0325,221340.9857,8
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.5,635.221,23075,26138,49860,1475,141343.3275,224135.3579,8
E10,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.5,650.985,23639,27298,51586,958,115898.124,187744.2299,7
E11,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.5,647.367,23510,27059,51217,-7323,120893.634,195079.8593,7
E12,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.5,646.35,23474,26993,51114,-5108,123423.029,198262.4584,7
E10,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.5,652.503,23693,27432,51773,-5625,125990.4965,196650.6882,6
E11,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.5,648.849,23563,27196,51407,-21069,130927.3865,203908.6723,7
E12,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.5,647.843,23527,27130,51305,-18855,133437.2415,207065.3896,7
E10,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.5,651.481,23657,27340,51646,-19371,126559.5405,198025.1392,6
E11,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.5,647.892,23529,27107,51283,-19157,131437.8105,205205.4779,7
E12,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.5,646.891,23493,27039,51181,-16942,133947.6655,208362.1952,7
E10,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.5,644.125,23395,26672,50716,-17459,125574.916,202938.3767,7
E11,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.5,641.53,23302,26534,50483,0,127912.986,206754.0831,7
E12,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.5,640.69,23273,26469,50389,2215,130266.521,209703.746,7
E10,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.5,645.563,23446,26802,50898,1698,135764.9885,211974.2439,7
E11,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.5,642.324,23331,26576,50556,-13746,140232.9185,218611.0651,7
E12,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.5,641.471,23300,26514,50463,-11532,142566.9135,221534.8463,7
E10,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.5,644.628,23413,26716,50776,-12048,136236.3325,213219.2859,7
E11,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.5,641.451,23300,26493,50440,-11834,140587.0225,219700.8164,7
E12,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.5,641.109,23287,26510,50445,-9619,141006.0975,220088.1825,7
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,644.601,23415,26907,50970,-10136,125843.689,201596.3358,7
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,641.292,23297,26695,50639,-5232,130096.679,207948.4573,7
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,640.503,23269,26641,50558,-3017,132196.194,210561.657,7
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,645.943,23462,27038,51149,-3534,136092.3815,210709.8484,7
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,642.688,23346,26823,50817,-18978,140364.9115,217087.8517,7
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,641.866,23317,26772,50735,-16764,142483.9665,219726.9332,7
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,645.046,23430,26945,51025,-17280,136602.8055,212006.654,7
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,641.789,23314,26740,50702,-17066,140699.4755,218151.7212,7
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,640.95,23284,26682,50613,-14851,142955.3105,220971.9752,7
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,639.1,23219,26425,50291,-15368,131788.341,211847.0612,8
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,636.031,23110,26168,49925,2091,136725.231,219105.0453,8
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,635.219,23081,26101,49830,4306,139098.306,222080.59,8
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,639.87,23246,26467,50363,3789,144127.8135,223729.925,8
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,637.294,23155,26308,50110,-11655,146856.6835,228063.2671,8
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,636.515,23127,26240,50013,-9441,149268.8385,231090.5755,8
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,639.527,23234,26461,50344,-9957,142586.5375,222309.143,8
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,636.483,23126,26216,49989,-9743,147308.4875,229282.4274,8
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.5,635.674,23097,26148,49892,-7528,149720.6425,232309.7357,8
E10,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.5,648.129,23552,26086,50286,-8045,132297.529,212387.9581,8
E11,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.5,644.473,23425,25848,49921,1680,137214.879,219620.0604,8
E12,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.5,641.755,23327,25764,49738,3894,141307.474,224873.2024,8
E10,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.5,649.306,23594,26220,50464,3378,142565.7615,221527.3525,7
E11,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.5,646.484,23496,26011,50157,-12067,146349.7915,227258.3112,8
E12,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.5,643.891,23403,25920,49972,-9852,150481.4665,232563.2168,8
E10,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.5,648.608,23569,26131,50348,-10369,142919.8655,222617.1038,8
E11,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.5,645.239,23452,25911,50011,-10154,147290.0955,229124.5161,8
E12,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.5,642.498,23353,25810,49812,-7939,151695.3305,234791.7667,8
E10,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.5,642.137,23341,25501,49489,-8456,140547.901,225692.7344,8
E11,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.5,631.733,22966,25149,48762,9003,152538.731,242294.0436,9
E12,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.5,628.817,22860,25057,48565,11217,156904.886,247909.5307,9
E10,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.5,643.834,23401,25641,49691,10701,150347.1735,234210.9659,8
E11,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.5,633.736,23038,25299,48987,-4744,161888.5835,250216.994,9
E12,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.5,630.958,22937,25203,48788,-2529,166293.8185,255884.2447,9
E10,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.5,642.787,23364,25548,49561,-3046,150974.8375,235663.0623,8
E11,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.5,632.443,22991,25200,48839,-2831,162867.9675,252134.9625,9
E12,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.5,629.512,22885,25104,48638,-616,167312.2825,257853.9767,9
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,641.06,23300,25700,49648,-1133,142672.974,226809.4633,8
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,635.203,23094,25435,49176,3771,149681.104,236810.9168,8
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,632.392,22992,25346,48987,5985,153890.939,242219.3495,9
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,642.282,23344,25839,49831,5469,152843.5065,235819.4487,8
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,637.164,23164,25576,49390,-9976,159245.8965,245018.5668,8
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,634.373,23063,25489,49200,-7761,163475.2715,250452.8814,8
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,641.62,23320,25752,49720,-8278,153099.9105,236779.7911,8
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,635.928,23120,25483,49252,-8063,160029.8805,246677.7175,8
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,633.084,23017,25396,49061,-5848,164278.7955,252137.9138,9
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,632.988,23015,25075,48738,-6365,153131.366,243038.8815,9
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,621.691,22606,24668,47924,11094,166822.176,261891.9062,9
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,618.616,22494,24580,47721,13308,171305.571,267662.684,10
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,634.942,23085,25223,48956,12792,162617.9985,251143.0044,9
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,623.868,22684,24838,48171,-2653,175742.1485,269245.4573,9
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,621.005,22581,24755,47984,-438,179912.9035,274602.1265,9
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,633.639,23038,25124,48809,-955,163577.8425,253035.0911,9
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,622.622,22639,24764,48050,-740,176193.9525,270464.6175,9
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.1,0.65,1.5,619.334,22520,24617,47786,1475,181869.2875,277814.1843,10
E10,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.5,648.293,23564,26088,50300,958,141026.564,221028.2081,8
E11,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.5,645.607,23469,25831,49948,-7323,145689.894,227923.8472,8
E12,E30,R-25,"2"" Vert",SB60,0.1,0.65,1.5,643.596,23398,25745,49791,-5108,149274.449,232504.0627,8
E10,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.5,649.457,23605,26217,50471,-5625,151431.5765,230348.775,7
E11,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.5,646.078,23483,25990,50121,-21069,156055.8265,237192.6505,8
E12,E31,R-25,"2"" Vert",SB60,0.1,0.65,1.5,645.518,23466,25903,50018,-18855,158585.2215,240375.2496,8
E10,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.5,648.647,23576,26127,50353,-19371,151824.7605,231490.2899,8
E11,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.5,646.096,23486,25887,50021,-19157,156097.2905,237868.2932,8
E12,E32,R-25,"2"" Vert",SB60,0.1,0.65,1.5,644.277,23422,25794,49863,-16942,159701.3855,242474.3906,8
E10,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.5,642.774,23367,25474,49488,-17459,149570.036,234721.2112,8
E11,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.5,633.584,23037,25128,48813,0,160544.786,249976.6675,9
E12,E30,R-30,"2"" Vert",SB60,0.1,0.65,1.5,630.494,22925,25045,48617,2215,164891.401,255566.2728,9
E10,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.5,641.491,23317,25570,49535,1698,162398.0085,247251.1197,8
E11,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.5,635.69,23113,25284,49043,-13746,169796.9385,257770.209,9
E12,E31,R-30,"2"" Vert",SB60,0.1,0.65,1.5,632.781,23008,25191,48847,-11532,174143.5535,263359.8142,9
E10,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.5,642.6,23359,25519,49527,-12048,160641.7925,245545.638,8
E11,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.5,634.38,23066,25181,48896,-11834,170756.7825,259662.2957,9
E12,E32,R-30,"2"" Vert",SB60,0.1,0.65,1.5,631.319,22955,25097,48700,-9619,175103.3975,265251.9009,9
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,641.593,23325,25690,49663,-10136,151382.469,235423.8315,8
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,637.344,23175,25420,49241,-5232,157413.599,244131.1956,8
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,634.573,23075,25334,49056,-3017,161545.274,249436.1012,9
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,643.842,23406,25848,49901,-3534,160478.3015,243010.3186,8
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,639.195,23242,25569,49459,-18978,166900.2315,252235.3185,8
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,636.518,23145,25486,49281,-16764,170895.1265,257359.0516,8
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,642.323,23352,25743,49742,-17280,161672.6255,245212.9868,8
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,638.033,23200,25477,49325,-17066,167606.0555,253790.942,8
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,635.237,23099,25381,49129,-14851,171952.6705,259380.5473,8
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,634.983,23091,25044,48783,-15368,161254.661,250876.7961,9
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,623.665,22682,24673,48003,2091,174281.111,268849.84,9
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,620.539,22568,24570,47787,4306,179018.526,274957.081,10
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,636.914,23161,25192,49000,3789,170760.8335,259006.8008,9
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,625.822,22759,24827,48236,-11655,183474.6435,276565.7361,9
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,622.877,22653,24742,48041,-9441,187801.7185,282129.4596,9
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,635.664,23116,25090,48855,-9957,171681.5975,260847.1239,9
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,624.621,22716,24760,48122,-9743,183789.6675,277603.7239,9
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.65,1.5,621.286,22595,24617,47860,-7528,189425.9225,284901.5271,9
E10,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.5,653.138,23730,26631,51008,-8045,118189.649,193701.3078,7
E11,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.5,650.15,23623,26373,50644,1680,123087.459,200907.5283,7
E12,E30,R-25,"2"" Vert",SB70,0.15,0.65,1.5,649.097,23585,26306,50540,3894,125636.394,204116.0092,7
E10,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.5,654.32,23772,26747,51167,3378,128829.1415,203332.4562,7
E11,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.5,651.347,23666,26515,50828,-12067,133238.4515,209891.632,7
E12,E31,R-25,"2"" Vert",SB70,0.15,0.65,1.5,650.754,23644,26450,50743,-9852,135416.1265,212608.3589,7
E10,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.5,653.529,23744,26674,51064,-10369,128929.2255,204085.7443,7
E11,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.5,650.544,23637,26417,50702,-10154,133787.9555,211240.2012,7
E12,E32,R-25,"2"" Vert",SB70,0.15,0.65,1.5,649.547,23601,26352,50601,-7939,136278.2705,214371.0367,7
E10,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.5,648.029,23548,26016,50213,-8456,126400.941,206954.3206,8
E11,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.5,644.321,23419,25783,49850,9003,131279.211,214134.6593,8
E12,E30,R-30,"2"" Vert",SB70,0.15,0.65,1.5,641.581,23320,25695,49662,11217,135469.506,219517.2103,8
E10,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.5,649.105,23587,26142,50376,10701,136962.2735,216481.9418,7
E11,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.5,646.174,23485,25933,50066,-4744,140804.9235,222290.5458,8
E12,E31,R-30,"2"" Vert",SB70,0.15,0.65,1.5,643.647,23394,25840,49882,-2529,144917.0585,227569.5696,8
E10,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.5,648.273,23557,26054,50259,-3046,137335.9175,217597.5749,8
E11,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.5,644.956,23441,25834,49924,-2831,141667.0675,224053.2235,8
E12,E32,R-30,"2"" Vert",SB70,0.15,0.65,1.5,642.342,23347,25742,49738,-616,145818.2825,229384.0109,8
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,648.399,23564,26273,50487,-1133,126278.914,205094.6439,7
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,644.441,23421,26003,50072,3771,132173.264,213620.8356,8
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,644.515,23428,25972,50050,5985,133119.919,214707.0099,8
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,649.428,23601,26405,50653,5469,136781.6265,214544.6198,7
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,644.824,23434,26151,50233,-9976,142773.6765,223200.2203,8
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,646.136,23485,26126,50260,-7761,142762.8715,223018.1871,8
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,648.972,23584,26324,50557,-8278,136744.9305,215116.7353,7
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,644.389,23418,26059,50124,-8063,142991.0005,224108.7991,8
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,645.134,23450,26030,50128,-5848,143429.6155,224522.047,8
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,640.795,23290,25633,49571,-6365,136854.546,221479.3529,8
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,634.969,23085,25361,49094,11094,143960.376,231610.2153,9
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,632.186,22984,25274,48908,13308,148111.591,236941.0027,9
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,642.134,23338,25771,49758,12792,146946.9185,230385.8112,8
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,636.915,23155,25501,49304,-2653,153603.3285,239921.3925,8
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,634.164,23055,25420,49123,-438,157656.8435,245122.771,8
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,641.412,23312,25683,49643,-955,147281.4825,231449.6807,8
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,635.645,23109,25412,49169,-740,154328.6925,241502.8978,8
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.65,1.5,632.857,23008,25319,48976,1475,158616.6875,247014.8577,9
E10,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.5,653.305,23741,26625,51016,958,127035.924,202496.8485,7
E11,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.5,650.24,23632,26375,50655,-7323,131875.114,209625.4237,7
E12,E30,R-25,"2"" Vert",SB60,0.15,0.65,1.5,649.167,23593,26305,50547,-5108,134502.209,212937.4317,7
E10,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.5,654.421,23781,26758,51185,-5625,137480.0165,211869.179,7
E11,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.5,651.379,23673,26506,50827,-21069,142260.5865,218920.1088,7
E12,E31,R-25,"2"" Vert",SB60,0.15,0.65,1.5,650.443,23639,26444,50732,-18855,144633.6615,221895.6536,7
E10,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.5,653.696,23755,26672,51075,-19371,137716.8805,212803.6396,7
E11,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.5,650.652,23647,26418,50715,-19157,142536.5305,219906.333,7
E12,E32,R-25,"2"" Vert",SB60,0.15,0.65,1.5,649.57,23608,26350,50607,-16942,145163.6255,223218.341,7
E10,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.5,647.921,23550,26015,50212,-17459,135423.076,215982.7974,8
E11,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.5,645.226,23455,25755,49859,0,140105.946,222904.3182,8
E12,E30,R-30,"2"" Vert",SB60,0.15,0.65,1.5,643.313,23387,25679,49713,2215,143475.561,227199.8341,8
E10,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.5,649.072,23591,26142,50381,1698,145867.1685,225355.1278,7
E11,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.5,645.279,23453,25889,49990,-13746,151292.5585,233260.1566,8
E12,E31,R-30,"2"" Vert",SB60,0.15,0.65,1.5,645.056,23449,25824,49920,-11532,153177.1335,235588.6567,8
E10,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.5,648.283,23563,26056,50268,-12048,146162.6525,226367.2338,8
E11,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.5,645.547,23465,25801,49915,-11834,150845.5225,233288.7546,8
E12,E32,R-30,"2"" Vert",SB60,0.15,0.65,1.5,643.998,23411,25724,49784,-9619,153922.0375,237196.0437,8
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,649.083,23594,26274,50517,-10136,134695.309,213320.7853,7
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,643.842,23404,26010,50061,-5232,141390.799,222908.1302,8
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,645.159,23454,25966,50066,-3017,141809.874,223295.4963,8
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,649.963,23626,26403,50675,-3534,145354.3415,222977.8154,7
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,645.439,23462,26138,50248,-18978,151483.1715,231814.5885,8
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,644.94,23443,26082,50173,-16764,153465.4465,234272.4976,8
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,649.582,23612,26323,50584,-17280,145219.9455,223420.5221,7
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,644.108,23414,26038,50102,-17066,152423.4755,233680.7934,8
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,644.928,23444,26007,50099,-14851,152998.8705,234275.2138,8
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,641.409,23318,25617,49583,-15368,145622.661,230171.3664,8
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,637.054,23165,25346,49160,2091,151673.331,238904.6124,8
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,634.288,23065,25261,48973,4306,155844.086,244261.2816,9
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,643.373,23389,25770,49805,3789,155031.1335,238171.9622,8
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,638.858,23229,25497,49374,-11655,161238.1235,247112.2624,8
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,636.233,23134,25422,49202,-9441,165115.7785,252080.7048,8
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,642.122,23344,25665,49658,-9957,155990.9775,240064.0489,8
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,637.709,23188,25398,49233,-9743,162080.7275,248849.0584,8
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.65,1.5,634.958,23089,25310,49048,-7528,166212.4025,254153.964,9
E10,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.5,658.569,23922,27129,51698,-8045,104707.049,175842.8748,6
E11,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.5,655.625,23817,26897,51363,1680,109038.199,182298.5234,7
E12,E30,R-25,"2"" Vert",SB70,0.2,0.65,1.5,654.975,23794,26836,51279,3894,111196.334,184989.3685,7
E10,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.5,659.087,23940,27157,51746,3378,117515.4815,188346.9015,6
E11,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.5,656.98,23865,27033,51546,-12067,119208.7315,191308.5089,7
E12,E31,R-25,"2"" Vert",SB70,0.2,0.65,1.5,656.214,23838,26971,51456,-9852,121484.1065,194154.6447,7
E10,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.5,658.348,23914,27086,51647,-10369,117537.4055,188996.6624,6
E11,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.5,656.103,23834,26943,51425,-10154,119660.5355,192527.6691,7
E12,E32,R-25,"2"" Vert",SB70,0.2,0.65,1.5,655.341,23807,26881,51335,-7939,121935.9105,195373.805,7
E10,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.5,652.996,23724,26553,50924,-8456,112508.001,188552.37,7
E11,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.5,649.912,23614,26297,50560,9003,117405.811,195758.5905,7
E12,E30,R-30,"2"" Vert",SB70,0.2,0.65,1.5,649.193,23588,26233,50469,11217,119700.726,198630.6081,7
E10,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.5,654.215,23768,26677,51092,10701,122971.6335,197950.5822,7
E11,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.5,651.138,23658,26428,50734,-4744,127752.2035,205001.512,7
E12,E31,R-30,"2"" Vert",SB70,0.2,0.65,1.5,650.206,23624,26366,50639,-2529,130125.2785,207977.0568,7
