Mass Wall,Metal Wall,Roof,SlabEdge,Glass,Infil,LPD,EPD (0 1st$),EUI,Util $,Addl 1st $,40yr LCS,LEED
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,83.86,49588,-17066,210730.8355,10
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,83.45,49360,-14851,215702.7305,10
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,83.50,49072,-15368,203871.401,10
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,81.98,48335,2091,216057.631,11
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,81.68,48147,4306,220247.926,11
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,83.77,49298,3789,213201.7135,10
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,82.22,48517,-11655,226247.7035,10
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,81.88,48329,-9441,230437.9985,11
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,83.58,49144,-9957,214298.3375,10
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,82.07,48404,-9743,226543.1875,11
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.1,0.5,1.75,81.75,48206,-7528,230928.8825,11
E10,E30,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.81,51625,-8045,154397.269,8
E11,E30,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.39,51296,1680,158611.179,8
E12,E30,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.08,51119,3894,162586.534,8
E10,E31,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.93,51780,3378,165114.9215,8
E11,E31,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.59,51489,-12067,168586.3115,8
E12,E31,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.33,51327,-9852,172268.5665,8
E10,E32,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.83,51666,-10369,165429.9455,8
E11,E32,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.47,51366,-10154,169077.1955,8
E12,E32,R-25,"2"" Vert",SB70,0.15,0.5,1.75,86.17,51196,-7939,172915.7705,8
E10,E30,R-30,"2"" Vert",SB70,0.15,0.5,1.75,86.08,50859,-8456,162041.901,9
E11,E30,R-30,"2"" Vert",SB70,0.15,0.5,1.75,84.79,50175,9003,173192.511,9
E12,E30,R-30,"2"" Vert",SB70,0.15,0.5,1.75,84.39,49968,11217,177754.066,9
E10,E31,R-30,"2"" Vert",SB70,0.15,0.5,1.75,86.09,50960,10701,173814.7135,9
E11,E31,R-30,"2"" Vert",SB70,0.15,0.5,1.75,85.04,50385,-4744,182835.4635,9
E12,E31,R-30,"2"" Vert",SB70,0.15,0.5,1.75,84.68,50200,-2529,186967.1385,9
E10,E32,R-30,"2"" Vert",SB70,0.15,0.5,1.75,86.13,50918,-3046,172722.8575,9
E11,E32,R-30,"2"" Vert",SB70,0.15,0.5,1.75,84.88,50248,-2831,183599.9075,9
E12,E32,R-30,"2"" Vert",SB70,0.15,0.5,1.75,84.49,50053,-616,187926.9825,9
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,85.93,51025,-1133,164030.194,9
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,85.21,50568,3771,170745.224,9
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,84.84,50366,5985,175209.079,9
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,86.12,51206,5469,174239.8065,8
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,85.47,50770,-9976,180544.4965,9
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,85.11,50595,-7761,184480.7715,9
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,85.95,51061,-8278,175160.5705,8
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,85.30,50640,-8063,181172.1605,9
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,84.94,50454,-5848,185323.3755,9
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,84.94,50139,-6365,174019.626,9
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,83.47,49359,11094,187046.076,10
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,83.06,49122,13308,192193.831,10
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,85.21,50356,12792,183525.7985,9
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,83.77,49602,-2653,196044.2085,10
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,83.36,49379,-438,200918.4035,10
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,85.04,50215,-955,184368.4025,9
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,83.57,49437,-740,197355.7725,10
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.15,0.5,1.75,83.16,49213,1475,202249.5075,10
E10,E30,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.81,51622,958,163458.484,8
E11,E30,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.40,51286,-7323,167809.174,8
E12,E30,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.30,51181,-5108,170377.649,8
E10,E31,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.97,51795,-5625,173824.4165,8
E11,E31,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.27,51352,-21069,180265.8865,8
E12,E31,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.49,51377,-18855,180294.1615,8
E10,E32,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.90,51698,-19371,173807.2605,8
E11,E32,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.37,51318,-19157,179017.7105,8
E12,E32,R-25,"2"" Vert",SB60,0.15,0.5,1.75,86.36,51248,-16942,180902.2855,8
E10,E30,R-30,"2"" Vert",SB60,0.15,0.5,1.75,85.88,50741,-17459,173350.216,9
E11,E30,R-30,"2"" Vert",SB60,0.15,0.5,1.75,85.03,50228,0,181159.486,9
E12,E30,R-30,"2"" Vert",SB60,0.15,0.5,1.75,84.62,50021,2215,185721.041,9
E10,E31,R-30,"2"" Vert",SB60,0.15,0.5,1.75,85.98,50901,1698,183970.1685,9
E11,E31,R-30,"2"" Vert",SB60,0.15,0.5,1.75,85.29,50442,-13746,190724.2785,9
E12,E31,R-30,"2"" Vert",SB60,0.15,0.5,1.75,84.92,50252,-11532,194953.6535,9
E10,E32,R-30,"2"" Vert",SB60,0.15,0.5,1.75,85.84,50770,-12048,184617.3725,9
E11,E32,R-30,"2"" Vert",SB60,0.15,0.5,1.75,85.12,50299,-11834,191605.9625,9
E12,E32,R-30,"2"" Vert",SB60,0.15,0.5,1.75,84.73,50104,-9619,195933.0375,9
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,86.06,51048,-10136,172583.369,8
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.48,50611,-5232,178907.599,9
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.12,50430,-3017,182961.114,9
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,86.27,51263,-3534,182128.6215,8
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.73,50829,-18978,188394.2315,9
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.38,50641,-16764,192584.5265,9
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,86.14,51129,-17280,182834.4455,8
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.57,50681,-17066,189373.6155,9
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.20,50495,-14851,193524.8305,9
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.18,50182,-15368,182182.001,9
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,83.73,49428,2091,194700.411,10
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,83.31,49192,4306,199828.626,10
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.45,50396,3789,191746.7935,9
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,84.00,49659,-11655,203933.0235,10
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,83.60,49437,-9441,208787.6785,10
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,85.28,50257,-9957,192550.3175,9
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,83.82,49499,-9743,205146.8875,10
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.15,0.5,1.75,83.41,49279,-7528,209962.4625,10
E10,E30,R-25,"2"" Vert",SB70,0.2,0.5,1.75,87.47,52335,-8045,140523.869,8
E11,E30,R-25,"2"" Vert",SB70,0.2,0.5,1.75,87.05,51971,1680,145421.679,8
E12,E30,R-25,"2"" Vert",SB70,0.2,0.5,1.75,86.90,51861,3894,148087.854,8
E10,E31,R-25,"2"" Vert",SB70,0.2,0.5,1.75,87.63,52505,3378,150948.4215,7
E11,E31,R-25,"2"" Vert",SB70,0.2,0.5,1.75,87.22,52155,-12067,155572.6715,8
E12,E31,R-25,"2"" Vert",SB70,0.2,0.5,1.75,87.10,52059,-9852,157965.2865,8
E10,E32,R-25,"2"" Vert",SB70,0.2,0.5,1.75,87.53,52394,-10369,151204.8255,7
E11,E32,R-25,"2"" Vert",SB70,0.2,0.5,1.75,87.11,52034,-10154,156024.4755,8
E12,E32,R-25,"2"" Vert",SB70,0.2,0.5,1.75,86.97,51926,-7939,158651.5705,8
E10,E30,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.77,51537,-8456,148793.781,8
E11,E30,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.36,51218,9003,152812.291,8
E12,E30,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.06,51045,11217,156709.486,8
E10,E31,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.90,51695,10701,159452.8135,8
E11,E31,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.50,51368,-4744,163627.6435,8
E12,E31,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.30,51242,-2529,166606.4585,8
E10,E32,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.79,51580,-3046,159787.3775,8
E11,E32,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.42,51278,-2831,163473.7075,8
E12,E32,R-30,"2"" Vert",SB70,0.2,0.5,1.75,86.15,51117,-616,167136.4225,8
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.81,51814,-1133,148613.134,8
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.16,51359,3771,155289.084,8
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.34,51386,5985,155278.279,8
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.97,51994,5469,158842.2865,8
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.42,51570,-9976,164912.4965,8
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.40,51516,-7761,166484.4315,8
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.87,51878,-8278,159196.3905,8
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.24,51433,-8063,165676.9405,8
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.40,51449,-5848,165881.0755,8
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,85.83,50908,-6365,158993.366,9
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,85.18,50486,11094,165024.496,9
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,84.81,50290,13308,169371.111,9
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,86.10,51127,12792,168460.4585,8
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,85.44,50689,-2653,174804.2285,9
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,85.08,50512,-438,178779.5835,9
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,85.92,50980,-955,169420.3025,9
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,85.27,50558,-740,175451.4325,9
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.2,0.5,1.75,84.90,50371,1475,179622.1875,9
E10,E30,R-25,"2"" Vert",SB60,0.2,0.5,1.75,87.51,52354,958,149155.204,7
E11,E30,R-25,"2"" Vert",SB60,0.2,0.5,1.75,87.08,51987,-7323,154111.634,8
E12,E30,R-25,"2"" Vert",SB60,0.2,0.5,1.75,86.93,51874,-5108,156836.429,8
E10,E31,R-25,"2"" Vert",SB60,0.2,0.5,1.75,87.66,52524,-5625,159579.7565,7
E11,E31,R-25,"2"" Vert",SB60,0.2,0.5,1.75,87.25,52170,-21069,164282.1665,8
E12,E31,R-25,"2"" Vert",SB60,0.2,0.5,1.75,87.10,52060,-18855,166948.3415,8
E10,E32,R-25,"2"" Vert",SB60,0.2,0.5,1.75,87.56,52410,-19371,159894.7805,7
E11,E32,R-25,"2"" Vert",SB60,0.2,0.5,1.75,87.13,52046,-19157,164792.5905,8
E12,E32,R-25,"2"" Vert",SB60,0.2,0.5,1.75,86.99,51940,-16942,167380.6055,8
E10,E30,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.80,51550,-17459,157542.356,8
E11,E30,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.30,51180,0,162557.406,8
E12,E30,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.24,51084,2215,164950.021,8
E10,E31,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.93,51711,1698,168142.7685,8
E11,E31,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.23,51259,-13746,174760.0985,8
E12,E31,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.44,51280,-11532,174866.5335,8
E10,E32,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.83,51593,-12048,168535.9525,8
E11,E32,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.27,51179,-11834,174410.7625,8
E12,E32,R-30,"2"" Vert",SB60,0.2,0.5,1.75,86.32,51157,-9619,175357.4175,8
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.89,51834,-10136,157224.929,8
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.24,51368,-5232,164115.819,8
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.22,51308,-3017,165804.994,8
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,87.04,52011,-3534,167512.7015,8
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.52,51607,-18978,173192.1115,8
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.21,51440,-16764,176972.0665,8
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.94,51892,-17280,167925.4255,8
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.33,51443,-17066,174484.1355,8
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.21,51342,-14851,176974.4505,8
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.03,50969,-15368,166804.021,9
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,85.44,50532,2091,173128.251,9
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,85.08,50345,4306,177299.006,9
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.23,51174,3789,176544.6735,8
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,85.69,50733,-11655,182947.0635,9
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,85.34,50560,-9441,186844.2585,9
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,86.10,51033,-9957,177387.2775,8
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,85.53,50605,-9743,183535.6475,9
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.2,0.5,1.75,85.16,50418,-7528,187706.4025,9
E10,E30,R-25,"2"" Vert",SB70,0.25,0.5,1.75,88.05,52851,-8045,130441.229,7
E11,E30,R-25,"2"" Vert",SB70,0.25,0.5,1.75,87.72,52594,1680,133248.259,7
E12,E30,R-25,"2"" Vert",SB70,0.25,0.5,1.75,87.70,52619,3894,133276.534,7
E10,E31,R-25,"2"" Vert",SB70,0.25,0.5,1.75,88.16,52967,3378,141920.9415,7
E11,E31,R-25,"2"" Vert",SB70,0.25,0.5,1.75,87.86,52723,-12067,144473.9515,7
E12,E31,R-25,"2"" Vert",SB70,0.25,0.5,1.75,87.79,52669,-9852,146045.8865,7
E10,E32,R-25,"2"" Vert",SB70,0.25,0.5,1.75,88.07,52879,-10369,141727.9255,7
E11,E32,R-25,"2"" Vert",SB70,0.25,0.5,1.75,87.77,52642,-10154,144144.1555,7
E12,E32,R-25,"2"" Vert",SB70,0.25,0.5,1.75,87.69,52575,-7939,145970.1105,7
E10,E30,R-30,"2"" Vert",SB70,0.25,0.5,1.75,87.46,52254,-8456,134783.601,8
E11,E30,R-30,"2"" Vert",SB70,0.25,0.5,1.75,87.02,51882,9003,139837.731,8
E12,E30,R-30,"2"" Vert",SB70,0.25,0.5,1.75,86.87,51769,11217,142562.526,8
E10,E31,R-30,"2"" Vert",SB70,0.25,0.5,1.75,87.55,52326,10701,147123.0735,8
E11,E31,R-30,"2"" Vert",SB70,0.25,0.5,1.75,87.19,52067,-4744,149969.1835,8
E12,E31,R-30,"2"" Vert",SB70,0.25,0.5,1.75,87.05,51959,-2529,152596.2785,8
E10,E32,R-30,"2"" Vert",SB70,0.25,0.5,1.75,87.52,52313,-3046,145464.5575,8
E11,E32,R-30,"2"" Vert",SB70,0.25,0.5,1.75,87.11,51961,-2831,150127.8875,8
E12,E32,R-30,"2"" Vert",SB70,0.25,0.5,1.75,86.95,51841,-616,152989.4625,8
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,87.46,52505,-1133,135110.994,7
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,87.09,52166,3771,139520.304,8
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.94,52058,5985,142147.399,8
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,87.55,52560,5469,147782.6465,7
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,87.26,52349,-9976,149690.8365,7
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,87.13,52248,-7761,152181.1515,8
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,87.46,52466,-8278,147706.8705,7
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,87.15,52227,-8063,150162.1805,8
E12,E32,R-25,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,87.00,52120,-5848,152769.7355,8
E10,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.78,51719,-6365,143146.426,8
E11,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.12,51276,11094,149587.896,8
E12,E30,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.28,51289,13308,149850.651,8
E10,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.94,51907,12792,153219.2585,8
E11,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.32,51454,-2653,159856.1285,8
E12,E31,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.31,51406,-438,161310.8235,8
E10,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.83,51780,-955,153788.3025,8
E11,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.20,51345,-740,160073.4525,8
E12,E32,R-30,"2"" Vert+Horiz",SB70,0.25,0.5,1.75,86.33,51350,1475,160492.5275,8
E10,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.75,88.04,52854,958,139385.204,7
E11,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.75,87.74,52601,-7323,142114.074,7
E12,E30,R-25,"2"" Vert",SB60,0.25,0.5,1.75,87.72,52622,-5108,142220.509,7
E10,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.75,88.18,52999,-5625,150298.2565,7
E11,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.75,87.88,52739,-21069,153163.9065,7
E12,E31,R-25,"2"" Vert",SB60,0.25,0.5,1.75,87.80,52674,-18855,154950.7815,7
E10,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.75,88.09,52898,-19371,150359.2605,7
E11,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.75,87.81,52661,-19157,152775.4905,7
E12,E32,R-25,"2"" Vert",SB60,0.25,0.5,1.75,87.71,52578,-16942,154914.0855,7
E10,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.75,87.48,52270,-17459,143473.556,8
E11,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.75,87.04,51892,0,148644.926,8
E12,E30,R-30,"2"" Vert",SB60,0.25,0.5,1.75,86.92,51797,2215,151018.001,8
E10,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.75,87.63,52436,1698,153976.2685,7
E11,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.75,87.21,52079,-13746,158737.2985,8
E12,E31,R-30,"2"" Vert",SB60,0.25,0.5,1.75,87.06,51970,-11532,161383.9335,8
E10,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.75,87.54,52327,-12048,154193.5925,8
E11,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.75,87.13,51975,-11834,158856.9225,8
E12,E32,R-30,"2"" Vert",SB60,0.25,0.5,1.75,86.99,51863,-9619,161562.1775,8
E10,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.53,52531,-10136,143605.549,7
E11,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.15,52184,-5232,148171.179,8
E12,E30,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.00,52073,-3017,150856.894,8
E10,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.61,52581,-3534,156374.9015,7
E11,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.31,52363,-18978,158419.8715,7
E12,E31,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.17,52261,-16764,160929.7265,8
E10,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.52,52488,-17280,156279.5855,7
E11,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.20,52247,-17066,158773.9755,8
E12,E32,R-25,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.06,52139,-14851,161401.0705,8
E10,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,86.84,51735,-15368,151836.381,8
E11,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,86.20,51288,2091,158356.011,8
E12,E30,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,86.13,51208,4306,160435.986,8
E10,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,87.01,51924,3789,161889.6735,8
E11,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,86.45,51497,-11655,168018.5035,8
E12,E31,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,86.17,51355,-9441,171309.9585,8
E10,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,86.90,51797,-9957,162458.7175,8
E11,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,86.29,51354,-9743,168900.1875,8
E12,E32,R-30,"2"" Vert+Horiz",SB60,0.25,0.5,1.75,86.05,51238,-7528,171683.6025,8
E10,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.75,86.88,51397,-8045,158852.389,8
E11,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.75,85.41,50614,3894,171937.459,9
E12,E30,R-25,"2"" Vert",SB70,0.1,0.65,1.75,84.99,50390,3378,176831.194,9
E10,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.75,87.17,51610,-12067,168436.7215,8
E11,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.75,85.70,50836,-9852,181345.9315,9
E12,E31,R-25,"2"" Vert",SB70,0.1,0.65,1.75,85.30,50624,-10369,186005.1865,9
E10,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.75,86.99,51473,-10154,169201.1655,8
E11,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.75,85.51,50687,-7939,182344.8555,9
E12,E32,R-25,"2"" Vert",SB70,0.1,0.65,1.75,85.10,50473,-8456,187043.1905,9
E10,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.75,85.22,50224,9003,174449.801,9
E11,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.75,83.85,49502,11217,186342.931,10
E12,E30,R-30,"2"" Vert",SB70,0.1,0.65,1.75,83.50,49306,10701,190689.546,10
E10,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.75,85.47,50426,-4744,184249.0735,9
E11,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.75,84.05,49672,-2529,196767.4835,10
E12,E31,R-30,"2"" Vert",SB70,0.1,0.65,1.75,83.70,49468,-3046,201270.4185,10
E10,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.75,85.31,50286,-2831,185072.1375,9
E11,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.75,83.91,49558,-616,197082.5075,10
E12,E32,R-30,"2"" Vert",SB70,0.1,0.65,1.75,83.57,49354,-1133,201585.4425,10
E10,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,85.61,50582,3771,172686.414,9
E11,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,84.12,49745,5985,186826.644,9
E12,E30,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,83.75,49522,5469,191700.839,10
E10,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,85.90,50811,-9976,181958.1065,9
E11,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,84.40,50015,-7761,195297.1965,9
E12,E31,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,83.99,49731,-8278,201363.3315,9
E10,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,85.71,50659,-8063,183015.6505,9
E11,E32,R-25,"2"" Vert+Horiz",SB70,0.1,0.65,1.75,84.21,49824,-5848,197116.8005,9
